941219	OS(=O)(=O)c1ccc(cc1)S(O)(=O)=O
1334457	OC[C@H]1O[C@@H](S\C(Cc2ccccc2)=N/O)[C@H](O)[C@@H](O)[C@@H]1O
679077	c1cc/c2=c3\cccc\c\3=c3/cccc/c/3=c3\cccc\c\3=c\2/c1
1596599	OC[C@H]1O[C@@H](Oc2cc([O-])cc3[o+]c(ccc23)-c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
1596586	[O-]P([O-])(=O)OCCCCCCOP([O-])([O-])=O
810169	C\C=C(\C)C(=O)O[C@@H]1CCN2CC=C(COC(=O)C(\CO)=C/C)[C@H]12
941236	OCCC(O)(O)C(O)=O
1203368	OC(=N)Cc1ccccc1
1334447	O[C@H]1O[C@H](COS(O)(=O)=O)[C@H](O)[C@H](O)[C@H]1O
1596579	Oc1ccc(cc1)C(=O)CCc1c(O)cc(O)cc1O
679093	c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1
1465513	OC(=O)CC(O)(CC(O)=O)C(O)=O.CN(C)CCN(Cc1ccccc1)c1ccccn1
941262	O[C@@H]1CC(=O)[C@H](CCC(O)=O)[C@H]1CCC(=O)CCCCC(O)=O
1465558	CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)NCCCNCCCCNCCCN)OS(O)(=O)=O
679115	O.[V++].[O-]S([O-])(=O)=O
810190	COC(=O)c1ccccc1S(=O)(=O)N=C(O)N(C)c1nc(C)nc(OC)n1
1203415	C[C@@H]1[C@H]2[C@H](C)Nc3[nH]c(=N)nc(O)c3N2CN1c1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP(O)(=O)O[C@@H](CCC(O)=O)C(O)=O)[C@@H](O)[C@H]2O)cc1
1596626	OC[C@H]1O[C@@H](Oc2cc(O)cc3[o+]c(ccc23)-c2ccc(O)c([O-])c2)[C@H](O)[C@@H](O)[C@@H]1O
1465565	Cl.CN1[C@H]2CC[C@@H]1CC(C2)OC(=O)c1cc(C)cc(C)c1
1596630	C[C@]1(C[C@H]2[C@@]34O[C@@H]3C[C@@H]3[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@@]3(C)[C@]4(C)C[C@H](O)[C@@]2(C)C[C@@H]1OC(=O)c1ccccc1)C=O
810179	COc1nc(C)nc(=NC(O)=NS(=O)(=O)c2ccccc2OCCCl)[nH]1
1203421	Nc1ccccc1C([O-])=O
941278	OC(=O)[C@@H]1CSC(CS(O)(=O)=O)N1
679128	O.O.[OH-].[OH-].[Cr++]
1465548	[K+].[O-]c1nc(=O)n(Cl)c(=O)n1Cl
285918	OC[C@@H](O)[C@@H](O)[C@](O)(CO)C(O)=O
1596665	CC1=CC(=O)C([O-])=C(O)C1=O
285927	N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCCC(O)=O)C(O)=O
1465598	Cl.CCOC(=O)Nc1ccc(SC[C@H]2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1
941287	OC(=O)C(Cl)=C
810215	[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O
1596659	C[C@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(O)cc(cc4oc3-c3cc(O)c([O-])c(O)c3)=[O+][C@@H]3O[C@H](COC(=O)\C=C\c4ccc(O[C@@H]5O[C@H](COC(=O)\C=C\c6ccc(O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)c(O)c6)[C@@H](O)[C@H](O)[C@H]5O)c(O)c4)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
679141	O.O.[OH-].[OH-].[Cr+]
1465574	O.O.O.O.O.OS(O)(=O)=O.CCCC[C@@H]1CC(=O)[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O1
941311	O[C@@H]1[C@@H](O)[C@H](Oc2ccccc2C(O)=O)O[C@@H]([C@H]1O)C(O)=O
679161	OS(=O)(=O)OCCOc1ccc(Cl)cc1Cl
810233	Brc1ccc(cc1)-n1c(=O)n2CCCCn2c1=S
1465582	OC[C@H]1OC[C@H](O1)n1ccc(=N)nc1O
1203435	CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO
679153	CN(CCCN1c2ccccc2CCc2ccccc12)CC(=O)c1ccc(Cl)cc1
941301	OC(=O)[C@@H]1CC[C@@H](CC([O-])=O)N1
810226	Brc1ccc(cc1)-n1c(=S)n2CCCCn2c1=S
1596646	CNc1ccccc1C(=O)O[C@H]1C[C@]2(C)[C@@H](O)C[C@]3(C)[C@@]4(O[C@@H]4C[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C[C@@]1(C)C=O
1596697	CC(S)CC([O-])=O
941324	OC[C@H]1O[C@H](OC[C@@H](O)COP([O-])([O-])=O)[C@H](O)[C@@H](O)[C@H]1O
810255	CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O
1203478	CC(C)C(=O)C(O)=O
1596689	[O-]C(=O)CCC(S)=O
1334559	OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O
810240	CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C
679172	CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl
1334554	O[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O
1334533	CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)c1cc(OC)ccc41)[C@](O)([C@@H]2O)C(=O)OC
1596681	C[C@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(O)cc(cc4oc3-c3cc(O)c(O)c(O)c3)=[O+][C@@H]3O[C@H](COC(=O)c4ccc(O[C@@H]5O[C@H](COC(=O)c6ccc(O[C@@H]7O[C@H](COC([O-])=C8C=CC(=O)C=C8)[C@@H](O)[C@H](O)[C@H]7O)cc6)[C@@H](O)[C@H](O)[C@H]5O)cc4)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
285975	OCC=O
1203457	OC(=O)CN=C(O)OCc1ccccc1
679196	CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1
1465614	CCCCN=C(O)OCC(C)(CCC)COC(O)=N
1596672	O[C@@H]1[C@@H](COC(=O)CC(O)=O)O[C@@H](Oc2cc3c(cc(O[C@@H]4O[C@H](COC(=O)\C=C\c5ccc(O[C@@H]6O[C@H](COC(O)=CC=C7C=CC(=O)C(O)=C7)[C@@H](O)[C@H](O)[C@H]6O)c(O)c5)[C@@H](O)[C@H](O)[C@H]4O)cc3=O)oc2-c2cc(O)c([O-])c(O[C@@H]3O[C@H](C[O+]=C(O)C=Cc4ccc([O-])c(O)c4)[C@@H](O)[C@H](O)[C@H]3O)c2)[C@H](O)[C@H]1O
1203464	Oc1ccc(cc1)-c1cn2c(nc(Cc3ccccc3)c2=O)c(Cc2ccccc2)[nH]1
941333	O=C(\C=C\S(=O)(=O)c1ccccc1)c1ccccc1
1203508	OC1=NCC(O)=NC1
1465656	CCOC(O)=NP(=O)(N1CC1)N1CC1
810275	NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl
1203517	OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(O)=O
810301	CC(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)CC[C@]3(C)[C@]1(C)[C@@]21CO1
679231	COc1cc(Oc2ccc(Cl)cc2Cl)ccc1N(=O)=O
1203495	Cc1cc(O)cc(O)c1
1596717	[O-]C(=O)CCCCS
286002	NC(=[NH2+])NCCC[C@@H]([NH3+])C(O)=O
1465633	Clc1ccc2N=C(CN=C(c3ccccc3Cl)c2c1)NOCC=C
286012	NC(=N)N[C@@H](CC(O)=O)C(O)=O
1596707	CCC(S)CC([O-])=O
679223	CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1
810290	OC[C@H]1O[C@@H](Oc2ccc(O)cc2C(=O)OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O
1203537	O[C@@H]([C@@H](O)[C@H](O)C([O-])=O)[C@@H](O)C([O-])=O
679247	Oc1c(Br)cc(\C=N\Oc2ccc(cc2N(=O)=O)N(=O)=O)cc1Br
810314	CC[C@@H](C)C(=O)OC1OC[C@]23[C@@H](O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@]1(C)[C@@H]2C[C@@H](O)[C@]1(C)[C@@H]3C(=O)[C@@H](O)[C@@]2(C)[C@@H](C[C@H]3O[C@@]123)c1ccoc1
286030	CC[C@H](C)c1nc2c(CCCNC(N)=N)[nH]c(cn2c1=O)-c1c[nH]c2ccccc12
679239	CC(=O)Oc1c(cc(c(C)c1C(C)(C)C)N(=O)=O)N(=O)=O
286039	CN(=O)=NCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1465666	CCOP(=O)(NC(S)=Nc1ccccc1N=C(O)NS(=O)(=O)c1ccc(C)cc1)OCC
1203525	N[C@@H](Cc1c[nH]c2ccccc12)C(O)=N
810325	OC(=O)COc1nc(Cl)c(Cl)cc1Cl
679255	CC(Oc1cccc(Oc2ccc(Cl)cc2)c1)C(O)=O
941395	CC(C)=CCC\C(C)=C\CC\C(C)=C\COP([O-])(=O)OP(O)(=O)OP([O-])([O-])=O
1465675	CCC(=O)OC1(C[C@H](C)N(C)C[C@H]1C)c1ccccc1
810344	CCN1C[C@]2(COC(C)=O)CC[C@H](OC)[C@@]34[C@@H]5C[C@H]6[C@H](OC)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@](O)([C@@H](OC)[C@H]23)C14
941413	C[C@@H]1[C@H]2[C@H](C)Nc3[nH]c(=N)nc([O-])c3N2C=[N+]1c1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP([O-])(=O)O[C@@H](CCC([O-])=O)C(O)=O)[C@@H](O)[C@H]2O)cc1
1465722	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CCOC(=O)[C@@H](N)C(C)C)Cn1cnc2c(O)nc(=N)[nH]c12
1596791	CN(C)[C@@H]1[C@H]2Cc3c(C)c4cccc(O)c4c(O)c3C(=O)[C@@]2(O)C(=O)C(C(O)=N)=C1O
1596778	O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@H](OC2Oc2cc(O)c3c(c2)oc(cc3=O)-c2ccc([O-])c([O-])c2)C(O)=O)O[C@@H]([C@H]1O)C(O)=O
679289	C[C@H](CCC(O)=NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@@H](CC[C@]4(C)[C@H]3CC[C@]12C)OS(O)(=O)=O
941431	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OS([O-])(=O)=O)[C@@H](OP([O-])([O-])=O)[C@H]1O
1596771	[NH3+]CCCCCCCCCCCC[NH3+]
810353	COC1=C(OC)C(=O)c2c(O)c3OCOc3c(O)c2C1=O
1465707	Cc1nccn1CCC(C(O)=N)(c1ccccc1)c1ccccc1
941454	Oc1cc(cc2cc(cc(O)c12)S(O)(=O)=O)S(O)(=O)=O
1465748	Cl.O[C@H]1C[C@H](OCc2ccc(cc2)-c2ccccc2)[C@H](CC\C=C/CCC(O)=O)[C@H]1N1CCCCC1
679311	[NH3+][C@H]([C@@H](O)C=O)[C@H](O)[C@H](O)CO
810377	CC(C)CC(=O)C1=C(O)[C@@]2(O)C(=O)C[C@@H]3C(C)(C)[C@H](C[C@]23C1=O)C(C)=C
941446	C#[N+]C1CCCCC1
1465757	CC(C)C1N=C(O)C(CCCCN)N=C(O)C(Cc2c[nH]c3ccccc23)N=C(O)C(Cc2ccc(O)cc2)N=C(O)C(CSSCC(N=C1O)C(O)=NC(Cc1c[nH]c2ccccc12)C(O)=N)N=C(O)C(N)Cc1ccccc1
810369	OP(O)(=O)OCC(Cl)(Cl)Cl
941465	OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1c(O)cc2oc(cc(=O)c2c1O)-c1ccc([O-])c(O)c1
679318	[NH3+][C@@H]1[C@@H](O)C(O)O[C@H](CO)[C@H]1O
1465736	Cl.Cl.CC(C)[C@H](N)C(=O)O[C@@H]1C[C@H](O[C@H]1CO)n1ccc(=N)nc1O
810387	CC#CC#CC#CC#CC#CC=C
941487	O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)COP([O-])([O-])=O
1465776	[Na+].CCc1c(C(=O)C(N)=O)c2c(OCC([O-])=O)cccc2n1Cc1ccccc1
1596862	CC(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
810411	N[C@@H]([C@@H]1CC(O)=NO1)C(O)=O
941478	OC[C@H]1O[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H](O)[C@H]1O
1465789	Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
679335	C[C@H](CC\C=C(/C)C(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
810401	OC(=O)[C@@H]1Cc2c([nH]c3ccccc23)C2=C\C(C(=O)N12)=C1\C=C2N([C@@H](Cc3c2[nH]c2ccccc32)C(O)=O)C1=O
1596855	CS(=O)CCC\C(S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=N/OS([O-])(=O)=O
941502	Cn1cnc2[nH]cnc2c1=O
1465767	O[C@H]([C@@H](O)C(O)=O)C(O)=O.C1C2CNCC1c1cc3nccnc3cc21
810421	O=C(\C=C\C=C\c1ccc2OCOc2c1)N1CCCC1
679349	CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)O[C@H](CO)COP(O)(=O)OCCN
941518	CC(O)=NC1=CO[C@H](CO)[C@@H](O)[C@@H]1O
1465808	OC(=O)\C=C/C(O)=O.OC1CCCc2[nH]c3ccccc3c(=N)c12
679363	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)OC[C@@H](O)COP(O)(=O)OCCN
1465818	Cl.Cl.COc1cc2CCN(CCc3ccc(N)cc3)C(C)c2cc1OC
1596873	CC(C)(COCCCO)Nc1cccc2C(=O)CCCc12
941529	OC(=O)[C@@H]1CC[C@H]2CC(=O)N12
679377	CCCCCCCCCCCCCCCCOC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
810455	CC(=O)\C=C\C1C(C)=CC(O)CC1(C)C
1465845	COCCN=C(O)CN(CCN(CCN(CC(O)=O)CC(O)=NCCOC)CC(O)=O)CC(O)=O
810474	CC(C)C[C@@H]1N=C(O)[C@H](CC(C)C)N=C1O
679405	CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)OC[C@@H](O)COP(O)(=O)OCCN
941545	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
1465854	CS(O)(=O)=O.C[C@@H](N(C)C(=O)N1CCNC[C@@H]1c1ccc(F)cc1C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F
679392	CCCCCCCCCCCCC\C=C\C([O-])=O
810493	CC(C)=CCC\C(C)=C\C([O-])=O
1465826	Cl.Cl.COc1cc2CCN(CCc3ccc(N)cc3)CCc2cc1OC
941561	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
1465835	CCC(C)Cn1c2[nH]c(C)nc2c(=O)n(C)c1=O
941578	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12
1465872	COC(=O)c1cc(Cl)ccc1NS(=O)(=O)C(F)(F)F
810507	COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O
1465881	CCCCCC[C@@H](CCC)C(O)=O
1465863	O.[Pt++].N[C@@H]1CCCC[C@H]1N.CCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCC([O-])=O
941597	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/COP([O-])(=O)OP(O)(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1N=C(C)[O-]
941587	O[C@@H]1C[C@H](O)[C@H](C\C=C/CCCC(O)=O)[C@H]1CCC(=O)CCCCC(O)=O
1596934	OCc1cccc(c1)N(=O)=O
1596985	CN(CC[C@H]([NH3+])CC(O)=N[C@H]1C=C[C@@H](O[C@@H]1C(O)=O)n1ccc(O)nc1=O)C(N)=N
1465909	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O
810536	CC(C)=CCC\C(C)=C\C(O)=O
941608	N[C@@H]([C@@H](O)CCNC(N)=N)C(O)=O
1465918	[Na+].[Na+].Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
679459	CCCCCCCCCCCCCCCCCCOC[C@@H](O)COP(O)(=O)OC[C@H](N)C(O)=O
679483	C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
941631	N[C@@H]([C@@H](O)[C@@H]1CNC(=N)N1)C(O)=O
810558	CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C([O-])=NCCC([O-])=NCCSC(=O)\C=C/CCC([O-])=O
1465891	OC(=O)\C=C/C(O)=O.COC[C@H](N1CCN(C[C@@H]1C)C1(C)CCN(CC1)C(=O)c1c(C)ncnc1C)c1ccc(cc1)C(F)(F)F
941623	O[C@@H]1[C@@H](COP([O-])(=O)OP(O)(=O)OC2OC[C@H](O)[C@H](O)[C@H]2O)O[C@H]([C@@H]1O)n1ccc([O-])nc1=O
679472	[NH3+]C[C@H]1O[C@H](O[C@@H]2[C@@H]([NH3+])C[C@@H]([NH3+])[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H]([NH3+])[C@H]3O)[C@H]2O)C(=O)[C@@H](O)[C@@H]1O
810568	COc1cc(CCC(=O)CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O
679500	CCCCCCCCC\C=C\CC\C=C\[C@@H](O)[C@@H]([NH3+])CO
810586	OC(=O)\C=C/C(O)=O
1465935	CCCCCCCCOP(=O)(OC)OC=C(Cl)Cl
679511	[NH3+][C@H]1C[C@@H]([NH3+])[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H]([NH3+])[C@H]2O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1[NH3+]
1072755	OC[C@H](O)[C@@H]1O[C@H](O)[C@@H](O)[C@H]1O
1465970	OS(O)(=O)=O.CC[C@]12CN3C[C@@H](C[C@@](C(=O)OC)(c4[nH]c5ccccc5c4CC3)c3cc4c(cc3OC)N(C)[C@@H]3[C@]44CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)[C@H]1O2.CC[C@]12CN3C[C@@H](C[C@@](C(=O)OC)(c4[nH]c5ccccc5c4CC3)c3cc4c(cc3OC)N(C)[C@@H]3[C@]44CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)[C@H]1O2
1597044	OCC1OC(C(O)C1O)n1c(O)nc2c(O)nc(O)nc12
1465979	OS(O)(=O)=O.CC[C@@]1(O)C[C@H]2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC
679524	[NH3+][C@@H]1C[C@H]([NH3+])[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H]([NH3+])[C@H]1O
1465952	OS(O)(=O)=O.CC[C@H]1C[C@H]2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C=O)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC
679539	N[C@@H](Cc1cc(O)c(O)cc1O)C(O)=O
1465960	OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.CCC1(O)CC2CN(C1)CCc1c([nH]c3ccccc13)C(C2)(C(=O)OC)c1cc2c(cc1OC)N(C)C1C22CCN3CC=CC(CC)(C23)C(OC(=O)CN(C)C)C1(O)C(=O)OC.CCC1(O)CC2CN(C1)CCc1c([nH]c3ccccc13)C(C2)(C(=O)OC)c1cc2c(cc1OC)N(C)C1C22CCN3CC=CC(CC)(C23)C(OC(=O)CN(C)C)C1(O)C(=O)OC
810637	CC[C@H](C)CCc1c(O)c(C)c(O)c2C(=O)c3cccc(O)c3C(=O)c12
679560	Oc1ccc(cc1)C(c1ccc(O)cc1)(C(F)(F)F)C(F)(F)F
1072788	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)[n+]2cccc(c2)C(O)=N)[C@@H](O)[C@H]1O
941702	CCc1[nH]nc(c1-c1ccccc1O)-c1ccc(OC)cc1
810630	OC(=O)\C=C/C(/O)=C\C=O
810625	CCCCCCCC(=O)O[C@@H]1C[C@H](O)[C@@]2(C)C=C[C@@H](OC(C)=O)[C@@](C)(O)[C@@H]2[C@H](OC(C)=O)[C@]23O[C@@]2(C)C(=O)O[C@H]3\C=C1\C
810652	CC(=O)O[C@@H]1C=C[C@@]2(C)[C@@H]([C@H](OC(C)=O)[C@]34O[C@@]3(C)C(=O)O[C@H]4\C=C(C)/[C@@H](C[C@@H]2O)OC(C)=O)[C@]1(C)O
1072772	OC[C@H](O)[C@@H]1O[C@@H](O)[C@@H](O)[C@H]1O
1465987	OS(O)(=O)=O.CC[C@]1(O)C[C@H]2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@@]11OC(=O)N(CCCl)C1=O
810644	NC(=O)c1ncn([C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)c1N=CN[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O
1072779	OC[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)C(O)=O
1465994	CCCCC(O)(C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(=O)OC)C=C
941713	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](OP([O-])([O-])=O)[C@H]1O
679596	CC(C)=CCc1c2C[C@@](O)(CC(=O)\C=C(\C)O)[C@H](OC(C)=O)C(=O)c2c(O)c2c(O)cc(O)cc12
941732	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)[n+]2cccc(c2)C([O-])=N)[C@@H](O)[C@H]1OP([O-])([O-])=O
679584	C(SSCc1ccccc1)c1ccccc1
1072826	O[C@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]1OP(O)(O)=O
1466040	Cl.Cl.COc1ccc(cc1CN[C@H]1CCCN[C@H]1c1ccccc1)-n1nnnc1C(F)(F)F
1072805	Cc1ccccc1I
1597092	COC(=O)C([NH3+])CCCNC(N)=N
679607	N[C@@H]1[C@@H](O)C(O)O[C@H](COP(O)([O-])=O)[C@H]1O
941745	[O-]C(=O)C(=O)CP([O-])=O
1072815	OCC(=O)[C@H](O)[C@H](O)[C@@H](O)COP(O)(O)=O
941764	O[C@H]1[C@@H](O)C(OP([O-])([O-])=O)O[C@@H]1COP([O-])([O-])=O
810694	CCCCCC(=O)O[C@@H]1C[C@H](O)[C@@]2(C)C=C[C@@H](OC(C)=O)[C@@](C)(O)[C@@H]2[C@H](OC(C)=O)[C@]23O[C@@]2(C)C(=O)O[C@H]3\C=C1\C
1466075	[15OH2]
679621	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O[C@H](CO)COP(O)(=O)OCCN
1072863	CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
1334980	CC(CCOP(O)(=O)O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)CC\C=C(\C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C
679647	COc1ccc2c3[C@H](OCC=C(C)C)[C@]4(O)N([C@H]5CC(C)(C)OO[C@H](C=C(C)C)n(c35)c2c1)C(=O)[C@@H]1CCCN1C4=O
941785	C1OC1\C1=C\C#CC2OC22C=CC=C2C#C1
1466049	C[C@H]1[C@H]2Cc3ccccc3[C@]1(C)CCN2CC1CC1
1072841	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
